|G01652A.TAAS2-1|TAAS2-1|H||020002|M.O CABLEADO CONTACTOR|M.OBRA|||  0.00| 13.52|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||020007|M.O CABLEADO CONMUTADOR|M.OBRA|||  0.00| 10.40|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||020020|M.O CABLEADO RELOJ HORARIO|M.OBRA|||  0.00| 32.76|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||020016|M.O CABLEADO LARGO|M.OBRA|||  0.00| 20.52|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||040010|M.O FABRICACION ENLACES|M.OBRA|||  0.00| 38.80|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||040012|M.O FABRICACION PRINCIPLALES|M.OBRA|||  0.00|  2.50|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||020011|M.O ELECTRICA AUTOSOPORTADO|M.OBRA|||  0.00|  2.99|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||010003|M.O MECANICA AUTOSOPORTADO|M.OBRA|||  0.00|  9.80|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||030003|M.O PINTADO AUTOSOPORTADO|M.OBRA|||  0.00| 14.66|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||040002|M.O PLATINADO AUTOSOPORTADO|M.OBRA|||  0.00|  3.00|HOR|  0.00|
|G01652A.TAAS2-1|TAAS2-1|H||020030|M.O CABLEADO VENTILACION|M.OBRA|||  0.00|  0.40|HOR|  0.00|
